date_dt,observedCounts,fittedCounts,PointPValues,color,level,PointLogOdds,AlertScore,AlertScorePvalue,LogOddsRatio,Delta,Scale,AlertPeriodStart,AlertPeriodEnd,surveillance_condition,surveillance_reported_hsda_abbr,status,disease_region_id,level_alertscore
7/21/2018,5,7.360625509,0.89274995,black,no alert,0.590689027,-1.266668501,0.897363076,-0.787280693,-1.643715425,1.03373687,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Province,common,49,No Alert
7/28/2018,4,7.181772488,0.89274995,black,no alert,0.870280284,-1.266668501,0.897363076,-0.787280693,-1.643715425,1.03373687,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Province,common,49,No Alert
8/4/2018,8,7.019127842,0.339789686,black,no alert,-0.288472113,-1.266668501,0.897363076,-0.787280693,-1.643715425,1.03373687,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Province,common,49,No Alert
8/11/2018,4,6.88063193,0.859697622,black,no alert,0.787280693,-1.266668501,0.897363076,-0.787280693,-1.643715425,1.03373687,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Province,common,49,No Alert
7/21/2018,2,0.689565981,0.439776461,black,no alert,-1.009951237,0.985441677,0.162203583,0.985104167,0.160927699,0.949556941,7/29/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser North,common,50,No Alert
7/28/2018,0,0.683346891,0.252001249,black,no alert,0.481769069,0.985441677,0.162203583,0.985104167,0.160927699,0.949556941,7/29/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser North,common,50,No Alert
8/4/2018,2,0.673010732,0.44794355,black,no alert,-1.030970434,0.985441677,0.162203583,0.985104167,0.160927699,0.949556941,7/29/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser North,common,50,No Alert
8/11/2018,1,0.657694898,0.44794355,black,no alert,-0.338547696,0.985441677,0.162203583,0.985104167,0.160927699,0.949556941,7/29/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser North,common,50,No Alert
7/21/2018,0,1.152156122,0.986454931,black,no alert,0.710837888,-0.496701515,0.690300223,0.006249286,-1.589455962,1.055282549,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser South,common,51,No Alert
7/28/2018,0,1.158604074,0.986454931,black,no alert,0.714091985,-0.496701515,0.690300223,0.006249286,-1.589455962,1.055282549,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser South,common,51,No Alert
8/4/2018,2,1.160652966,0.219105229,black,no alert,-0.551939772,-0.496701515,0.690300223,0.006249286,-1.589455962,1.055282549,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser South,common,51,No Alert
8/11/2018,1,1.152378025,0.496402684,black,no alert,-0.006249286,-0.496701515,0.690300223,0.006249286,-1.589455962,1.055282549,8/5/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Fraser South,common,51,No Alert
7/21/2018,1,1.695934178,0.341358966,black,no alert,0.328349498,0.011518681,0.495404813,0.474574125,-1.387297107,0.859843156,7/22/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Vancouver,common,52,No Alert
7/28/2018,2,1.619192533,0.427532627,black,no alert,-0.259824405,0.011518681,0.495404813,0.474574125,-1.387297107,0.859843156,7/22/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Vancouver,common,52,No Alert
8/4/2018,2,1.554584499,0.427532627,black,no alert,-0.298333564,0.011518681,0.495404813,0.474574125,-1.387297107,0.859843156,7/22/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Vancouver,common,52,No Alert
8/11/2018,2,1.5072524,0.427532627,black,no alert,-0.327404965,0.011518681,0.495404813,0.474574125,-1.387297107,0.859843156,7/22/2018,8/11/2018,Streptococcal disease (invasive group A - iGAS),Vancouver,common,52,No Alert
7/21/2018,3,4.599310306,0.6564163,black,no alert,0.383279044,0.624757388,0.266065151,0.444768631,0.641350438,1.419410816,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Province,common,53,No Alert
7/28/2018,5,5.477093503,0.6564163,black,no alert,0.044564662,0.624757388,0.266065151,0.444768631,0.641350438,1.419410816,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Province,common,53,No Alert
8/4/2018,6,6.107007454,0.6564163,black,no alert,-0.045334808,0.624757388,0.266065151,0.444768631,0.641350438,1.419410816,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Province,common,53,No Alert
8/11/2018,8,6.300669173,0.264226114,black,no alert,-0.444768631,0.624757388,0.266065151,0.444768631,0.641350438,1.419410816,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Province,common,53,No Alert
7/21/2018,0,0.093629101,0.87062428,black,no alert,0.069688132,3.591776071,0.000164216,2.484879726,3.903554053,1.25359507,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Okanagan,common,54,High
7/28/2018,0,0.095522061,0.87062428,black,no alert,0.071043925,3.591776071,0.000164216,2.484879726,3.903554053,1.25359507,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Okanagan,common,54,High
8/4/2018,2,0.09743201,0.003263627,gold,medium,-2.156477604,3.591776071,0.000164216,2.484879726,3.903554053,1.25359507,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Okanagan,common,54,High
8/11/2018,1,0.099356349,0.003263627,gold,medium,-1.29291954,3.591776071,0.000164216,2.484879726,3.903554053,1.25359507,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Okanagan,common,54,High
7/21/2018,0,0.090851205,0.633415103,black,no alert,0.065193273,1.977027614,0.024019254,1.733592484,1.051132807,1.350957163,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Fraser North,common,55,Low
7/28/2018,0,0.091454088,0.633415103,black,no alert,0.065610738,1.977027614,0.024019254,1.733592484,1.051132807,1.350957163,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Fraser North,common,55,Low
8/4/2018,1,0.09202601,0.018132611,green3,low,-1.33319313,1.977027614,0.024019254,1.733592484,1.051132807,1.350957163,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Fraser North,common,55,Low
8/11/2018,1,0.092558582,0.018132611,green3,low,-1.330598147,1.977027614,0.024019254,1.733592484,1.051132807,1.350957163,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Fraser North,common,55,Low
7/21/2018,0,0.06007121,0.463577956,black,no alert,0.051308727,1.367148299,0.085789413,1.501916258,-0.18244625,0.97563764,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Richmond,common,56,No Alert
7/28/2018,1,0.060398295,0.470882728,black,no alert,-1.506719478,1.367148299,0.085789413,1.501916258,-0.18244625,0.97563764,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Richmond,common,56,No Alert
8/4/2018,0,0.060724586,0.029812488,green3,low,0.0518511,1.367148299,0.085789413,1.501916258,-0.18244625,0.97563764,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Richmond,common,56,No Alert
8/11/2018,1,0.061049816,0.470588044,black,no alert,-1.501916258,1.367148299,0.085789413,1.501916258,-0.18244625,0.97563764,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Richmond,common,56,No Alert
7/21/2018,2,0.264364504,0.03606235,green3,low,-1.395461528,1.560543275,0.059315776,1.376728506,0.804685619,1.876411079,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Vancouver,common,57,No Alert
7/28/2018,0,0.267613815,0.660349484,black,no alert,0.15343953,1.560543275,0.059315776,1.376728506,0.804685619,1.876411079,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Vancouver,common,57,No Alert
8/4/2018,0,0.270869215,0.660349484,black,no alert,0.155166466,1.560543275,0.059315776,1.376728506,0.804685619,1.876411079,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Vancouver,common,57,No Alert
8/11/2018,2,0.274119016,0.040309079,green3,low,-1.376728506,1.560543275,0.059315776,1.376728506,0.804685619,1.876411079,8/5/2018,8/11/2018,Vibrio parahaemolyticus,Vancouver,common,57,No Alert
7/21/2018,0,0.237349111,0.600309382,black,no alert,0.176651177,0.898960744,0.184336785,0.847759555,0.299484814,1.1223233,8/5/2018,8/11/2018,Vibrio parahaemolyticus,South Vancouver Island,common,58,No Alert
7/28/2018,2,0.243019435,0.018703835,green3,low,-1.719869436,0.898960744,0.184336785,0.847759555,0.299484814,1.1223233,8/5/2018,8/11/2018,Vibrio parahaemolyticus,South Vancouver Island,common,58,No Alert
8/4/2018,0,0.248783462,0.604597781,black,no alert,0.184427447,0.898960744,0.184336785,0.847759555,0.299484814,1.1223233,8/5/2018,8/11/2018,Vibrio parahaemolyticus,South Vancouver Island,common,58,No Alert
8/11/2018,1,0.254630703,0.124331249,black,no alert,-0.847759555,0.898960744,0.184336785,0.847759555,0.299484814,1.1223233,8/5/2018,8/11/2018,Vibrio parahaemolyticus,South Vancouver Island,common,58,No Alert
7/21/2018,0,0.205146219,0.968795986,black,no alert,0.154318715,2.136268957,0.016328749,2.044013045,0.623436461,1.124266348,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Central Vancouver Island,common,59,Low
7/28/2018,0,0.208729304,0.968795986,black,no alert,0.156810639,2.136268957,0.016328749,2.044013045,0.623436461,1.124266348,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Central Vancouver Island,common,59,Low
8/4/2018,1,0.212398006,0.008955301,gold,medium,-0.934752909,2.136268957,0.016328749,2.044013045,0.623436461,1.124266348,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Central Vancouver Island,common,59,Low
8/11/2018,2,0.21615981,0.008955301,gold,medium,-1.799101811,2.136268957,0.016328749,2.044013045,0.623436461,1.124266348,7/29/2018,8/11/2018,Vibrio parahaemolyticus,Central Vancouver Island,common,59,Low
7/28/2018,6,7.487373213,0.893290281,black,no alert,0.319468531,0.498285209,0.309141516,0.630232018,-0.314979868,1.11175402,8/12/2018,8/18/2018,Amebiasis,Province,common,1,No Alert
8/4/2018,4,7.498388785,0.893290281,black,no alert,0.919252381,0.498285209,0.309141516,0.630232018,-0.314979868,1.11175402,8/12/2018,8/18/2018,Amebiasis,Province,common,1,No Alert
8/11/2018,8,7.502913858,0.225265231,black,no alert,-0.163753263,0.498285209,0.309141516,0.630232018,-0.314979868,1.11175402,8/12/2018,8/18/2018,Amebiasis,Province,common,1,No Alert
8/18/2018,10,7.491508877,0.225265231,black,no alert,-0.630232018,0.498285209,0.309141516,0.630232018,-0.314979868,1.11175402,8/12/2018,8/18/2018,Amebiasis,Province,common,1,No Alert
7/28/2018,0,0.354234282,0.828204361,black,no alert,0.264756695,0.799608586,0.211968806,0.654235061,0.565879185,1.02100235,8/12/2018,8/18/2018,Amebiasis,Okanagan,common,2,No Alert
8/4/2018,0,0.35981918,0.828204361,black,no alert,0.268456256,0.799608586,0.211968806,0.654235061,0.565879185,1.02100235,8/12/2018,8/18/2018,Amebiasis,Okanagan,common,2,No Alert
8/11/2018,0,0.365428578,0.828204361,black,no alert,0.272160968,0.799608586,0.211968806,0.654235061,0.565879185,1.02100235,8/12/2018,8/18/2018,Amebiasis,Okanagan,common,2,No Alert
8/18/2018,1,0.371045132,0.181468188,black,no alert,-0.654235061,0.799608586,0.211968806,0.654235061,0.565879185,1.02100235,8/12/2018,8/18/2018,Amebiasis,Okanagan,common,2,No Alert
7/28/2018,1,1.2875551,0.824575568,black,no alert,0.072429457,0.590004284,0.277593889,0.946124558,-0.972616307,1.042651145,8/5/2018,8/18/2018,Amebiasis,Fraser South,common,3,No Alert
8/4/2018,0,1.317643967,0.824575568,black,no alert,0.79712131,0.590004284,0.277593889,0.946124558,-0.972616307,1.042651145,8/5/2018,8/18/2018,Amebiasis,Fraser South,common,3,No Alert
8/11/2018,2,1.344560367,0.101694928,black,no alert,-0.428926065,0.590004284,0.277593889,0.946124558,-0.972616307,1.042651145,8/5/2018,8/18/2018,Amebiasis,Fraser South,common,3,No Alert
8/18/2018,3,1.362904748,0.101694928,black,no alert,-0.921462681,0.590004284,0.277593889,0.946124558,-0.972616307,1.042651145,8/5/2018,8/18/2018,Amebiasis,Fraser South,common,3,No Alert
7/28/2018,2,2.770583407,0.851795114,black,no alert,0.248793761,-0.01774998,0.507080846,0.212766579,-0.694430104,1.035128014,8/5/2018,8/18/2018,Amebiasis,Vancouver,common,4,No Alert
8/4/2018,1,2.742806534,0.851795114,black,no alert,0.730216591,-0.01774998,0.507080846,0.212766579,-0.694430104,1.035128014,8/5/2018,8/18/2018,Amebiasis,Vancouver,common,4,No Alert
8/11/2018,3,2.719701842,0.379914027,black,no alert,-0.176585095,-0.01774998,0.507080846,0.212766579,-0.694430104,1.035128014,8/5/2018,8/18/2018,Amebiasis,Vancouver,common,4,No Alert
8/18/2018,3,2.7027425,0.379914027,black,no alert,-0.183624765,-0.01774998,0.507080846,0.212766579,-0.694430104,1.035128014,8/5/2018,8/18/2018,Amebiasis,Vancouver,common,4,No Alert
7/28/2018,0,0.451487629,0.451337666,black,no alert,0.339392693,0.545843754,0.292586672,0.532994003,0.127127501,0.941582083,8/12/2018,8/18/2018,Amebiasis,South Vancouver Island,common,5,No Alert
8/4/2018,0,0.455176794,0.451337666,black,no alert,0.341797151,0.545843754,0.292586672,0.532994003,0.127127501,0.941582083,8/12/2018,8/18/2018,Amebiasis,South Vancouver Island,common,5,No Alert
8/11/2018,0,0.459044635,0.451337666,black,no alert,0.3443136,0.545843754,0.292586672,0.532994003,0.127127501,0.941582083,8/12/2018,8/18/2018,Amebiasis,South Vancouver Island,common,5,No Alert
8/18/2018,1,0.462653991,0.347478143,black,no alert,-0.532994003,0.545843754,0.292586672,0.532994003,0.127127501,0.941582083,8/12/2018,8/18/2018,Amebiasis,South Vancouver Island,common,5,No Alert
7/28/2018,0,0.099767958,0.46360521,black,no alert,0.093792736,2.8894985,0.001929284,2.830977625,0.644463681,0.763945018,8/12/2018,8/18/2018,Amebiasis,Northwest,common,6,Medium
8/4/2018,0,0.102626753,0.46360521,black,no alert,0.096346711,2.8894985,0.001929284,2.830977625,0.644463681,0.763945018,8/12/2018,8/18/2018,Amebiasis,Northwest,common,6,Medium
8/11/2018,0,0.105562504,0.46360521,black,no alert,0.098962502,2.8894985,0.001929284,2.830977625,0.644463681,0.763945018,8/12/2018,8/18/2018,Amebiasis,Northwest,common,6,Medium
8/18/2018,2,0.108576529,0.498526392,black,no alert,-2.830977625,2.8894985,0.001929284,2.830977625,0.644463681,0.763945018,8/12/2018,8/18/2018,Amebiasis,Northwest,common,6,Medium
7/28/2018,49,46.24601353,0.340447498,black,no alert,-0.287199225,0.738439798,0.230123619,1.139762745,-1.084136557,1.083157498,8/12/2018,8/18/2018,Campylobacter Infection,Province,common,7,No Alert
8/4/2018,44,46.52621875,0.993710786,black,no alert,0.230555951,0.738439798,0.230123619,1.139762745,-1.084136557,1.083157498,8/12/2018,8/18/2018,Campylobacter Infection,Province,common,7,No Alert
8/11/2018,25,46.51176708,0.993710786,black,no alert,3.32471479,0.738439798,0.230123619,1.139762745,-1.084136557,1.083157498,8/12/2018,8/18/2018,Campylobacter Infection,Province,common,7,No Alert
8/18/2018,57,46.18295628,0.067584447,black,no alert,-1.139762745,0.738439798,0.230123619,1.139762745,-1.084136557,1.083157498,8/12/2018,8/18/2018,Campylobacter Infection,Province,common,7,No Alert
7/28/2018,2,0.766404472,0.026251614,green3,low,-0.892704809,0.098851791,0.460627973,0.22561588,-0.364250829,1.04229392,8/12/2018,8/18/2018,Campylobacter Infection,East Kootenay,common,8,No Alert
8/4/2018,1,0.785744902,0.026251614,green3,low,-0.245741358,0.098851791,0.460627973,0.22561588,-0.364250829,1.04229392,8/12/2018,8/18/2018,Campylobacter Infection,East Kootenay,common,8,No Alert
8/11/2018,0,0.801915787,0.772036184,black,no alert,0.529771737,0.098851791,0.460627973,0.22561588,-0.364250829,1.04229392,8/12/2018,8/18/2018,Campylobacter Infection,East Kootenay,common,8,No Alert
8/18/2018,1,0.812668432,0.372969214,black,no alert,-0.22561588,0.098851791,0.460627973,0.22561588,-0.364250829,1.04229392,8/12/2018,8/18/2018,Campylobacter Infection,East Kootenay,common,8,No Alert
7/28/2018,3,3.846769046,0.954955736,black,no alert,0.238815481,0.755578056,0.224951108,0.450918553,1.036591951,1.027947119,8/12/2018,8/18/2018,Campylobacter Infection,Okanagan,common,9,No Alert
8/4/2018,2,3.853021503,0.954955736,black,no alert,0.643016896,0.755578056,0.224951108,0.450918553,1.036591951,1.027947119,8/12/2018,8/18/2018,Campylobacter Infection,Okanagan,common,9,No Alert
8/11/2018,1,3.839048079,0.954955736,black,no alert,1.157726417,0.755578056,0.224951108,0.450918553,1.036591951,1.027947119,8/12/2018,8/18/2018,Campylobacter Infection,Okanagan,common,9,No Alert
8/18/2018,5,3.810125795,0.261482326,black,no alert,-0.450918553,0.755578056,0.224951108,0.450918553,1.036591951,1.027947119,8/12/2018,8/18/2018,Campylobacter Infection,Okanagan,common,9,No Alert
7/28/2018,3,2.180339112,0.219738775,black,no alert,-0.412779272,0.090028727,0.464132193,0.89945047,-2.413655577,1.212872169,8/12/2018,8/18/2018,Campylobacter Infection,Thompson Cariboo Shuswap,common,10,No Alert
8/4/2018,3,2.131756078,0.219738775,black,no alert,-0.435386888,0.090028727,0.464132193,0.89945047,-2.413655577,1.212872169,8/12/2018,8/18/2018,Campylobacter Infection,Thompson Cariboo Shuswap,common,10,No Alert
8/11/2018,0,2.065629941,0.923146957,black,no alert,1.079609772,0.090028727,0.464132193,0.89945047,-2.413655577,1.212872169,8/12/2018,8/18/2018,Campylobacter Infection,Thompson Cariboo Shuswap,common,10,No Alert
8/18/2018,4,1.981559088,0.111941496,black,no alert,-0.89945047,0.090028727,0.464132193,0.89945047,-2.413655577,1.212872169,8/12/2018,8/18/2018,Campylobacter Infection,Thompson Cariboo Shuswap,common,10,No Alert
7/28/2018,6,2.43234273,0.014645849,green3,low,-1.583478745,1.234512759,0.108505948,1.827877804,-1.579761293,1.006504669,7/22/2018,8/18/2018,Campylobacter Infection,Fraser East,common,11,No Alert
8/4/2018,4,2.416700015,0.014645849,green3,low,-0.714057576,1.234512759,0.108505948,1.827877804,-1.579761293,1.006504669,7/22/2018,8/18/2018,Campylobacter Infection,Fraser East,common,11,No Alert
8/11/2018,4,2.387062228,0.014645849,green3,low,-0.730105104,1.234512759,0.108505948,1.827877804,-1.579761293,1.006504669,7/22/2018,8/18/2018,Campylobacter Infection,Fraser East,common,11,No Alert
8/18/2018,3,2.345435423,0.014645849,green3,low,-0.341346128,1.234512759,0.108505948,1.827877804,-1.579761293,1.006504669,7/22/2018,8/18/2018,Campylobacter Infection,Fraser East,common,11,No Alert
7/28/2018,4,6.288300081,0.940489923,black,no alert,0.595044994,-0.19324717,0.576617301,0.302403271,-1.51831102,1.116376379,8/12/2018,8/18/2018,Campylobacter Infection,Fraser North,common,12,No Alert
8/4/2018,6,6.224956246,0.940489923,black,no alert,0.006180567,-0.19324717,0.576617301,0.302403271,-1.51831102,1.116376379,8/12/2018,8/18/2018,Campylobacter Infection,Fraser North,common,12,No Alert
8/11/2018,2,6.132918915,0.940489923,black,no alert,1.348816782,-0.19324717,0.576617301,0.302403271,-1.51831102,1.116376379,8/12/2018,8/18/2018,Campylobacter Infection,Fraser North,common,12,No Alert
8/18/2018,7,6.029859076,0.332631019,black,no alert,-0.302403271,-0.19324717,0.576617301,0.302403271,-1.51831102,1.116376379,8/12/2018,8/18/2018,Campylobacter Infection,Fraser North,common,12,No Alert
7/28/2018,7,6.932556691,0.462670363,black,no alert,-0.064969115,-0.825970272,0.795589522,-0.833017051,-0.112896185,1.09656976,8/5/2018,8/18/2018,Campylobacter Infection,Fraser South,common,13,No Alert
8/4/2018,7,7.111492631,0.825704268,black,no alert,-0.020549877,-0.825970272,0.795589522,-0.833017051,-0.112896185,1.09656976,8/5/2018,8/18/2018,Campylobacter Infection,Fraser South,common,13,No Alert
8/11/2018,5,7.23084015,0.825704268,black,no alert,0.537257799,-0.825970272,0.795589522,-0.833017051,-0.112896185,1.09656976,8/5/2018,8/18/2018,Campylobacter Infection,Fraser South,common,13,No Alert
8/18/2018,5,7.256561195,0.825704268,black,no alert,0.543707931,-0.825970272,0.795589522,-0.833017051,-0.112896185,1.09656976,8/5/2018,8/18/2018,Campylobacter Infection,Fraser South,common,13,No Alert
7/28/2018,4,1.849094277,0.135889413,black,no alert,-1.023437368,1.006837674,0.157006393,1.475027154,-1.241181176,1.097477856,8/12/2018,8/18/2018,Campylobacter Infection,Richmond,common,14,No Alert
8/4/2018,2,1.861099295,0.135889413,black,no alert,-0.148398723,1.006837674,0.157006393,1.475027154,-1.241181176,1.097477856,8/12/2018,8/18/2018,Campylobacter Infection,Richmond,common,14,No Alert
8/11/2018,1,1.863167321,0.687546861,black,no alert,0.342517411,1.006837674,0.157006393,1.475027154,-1.241181176,1.097477856,8/12/2018,8/18/2018,Campylobacter Infection,Richmond,common,14,No Alert
8/18/2018,5,1.856542756,0.03240893,green3,low,-1.475027154,1.006837674,0.157006393,1.475027154,-1.241181176,1.097477856,8/12/2018,8/18/2018,Campylobacter Infection,Richmond,common,14,No Alert
7/28/2018,8,7.446331953,0.399202896,black,no alert,-0.177534147,0.581480219,0.280458423,0.617383414,-0.013348334,1.082101296,8/12/2018,8/18/2018,Campylobacter Infection,Vancouver,common,15,No Alert
8/4/2018,7,7.523732558,0.900734126,black,no alert,0.080789022,0.581480219,0.280458423,0.617383414,-0.013348334,1.082101296,8/12/2018,8/18/2018,Campylobacter Infection,Vancouver,common,15,No Alert
8/11/2018,3,7.566311187,0.900734126,black,no alert,1.34563404,0.581480219,0.280458423,0.617383414,-0.013348334,1.082101296,8/12/2018,8/18/2018,Campylobacter Infection,Vancouver,common,15,No Alert
8/18/2018,10,7.563272607,0.194414346,black,no alert,-0.617383414,0.581480219,0.280458423,0.617383414,-0.013348334,1.082101296,8/12/2018,8/18/2018,Campylobacter Infection,Vancouver,common,15,No Alert
7/28/2018,0,3.735292721,0.496240559,black,no alert,1.987396942,-0.767955558,0.778743206,-0.196085719,-1.840231548,0.919970644,8/12/2018,8/18/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,16,No Alert
8/4/2018,3,3.7156711,0.496240559,black,no alert,0.216780663,-0.767955558,0.778743206,-0.196085719,-1.840231548,0.919970644,8/12/2018,8/18/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,16,No Alert
8/11/2018,4,3.687345312,0.399222345,black,no alert,-0.160894775,-0.767955558,0.778743206,-0.196085719,-1.840231548,0.919970644,8/12/2018,8/18/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,16,No Alert
8/18/2018,3,3.65771429,0.391760085,black,no alert,0.196085719,-0.767955558,0.778743206,-0.196085719,-1.840231548,0.919970644,8/12/2018,8/18/2018,Campylobacter Infection,North Shore/Coast Garibaldi,common,16,No Alert
7/28/2018,6,3.453969004,0.114701516,black,no alert,-0.887520565,0.292172433,0.385077394,0.207345184,0.301894806,1.178078145,8/12/2018,8/18/2018,Campylobacter Infection,South Vancouver Island,common,17,No Alert
8/4/2018,1,3.517924195,0.933328604,black,no alert,0.96456888,0.292172433,0.385077394,0.207345184,0.301894806,1.178078145,8/12/2018,8/18/2018,Campylobacter Infection,South Vancouver Island,common,17,No Alert
8/11/2018,2,3.560309101,0.933328604,black,no alert,0.494909108,0.292172433,0.385077394,0.207345184,0.301894806,1.178078145,8/12/2018,8/18/2018,Campylobacter Infection,South Vancouver Island,common,17,No Alert
8/18/2018,4,3.579484219,0.382859193,black,no alert,-0.207345184,0.292172433,0.385077394,0.207345184,0.301894806,1.178078145,8/12/2018,8/18/2018,Campylobacter Infection,South Vancouver Island,common,17,No Alert
7/28/2018,2,2.557134682,0.795806765,black,no alert,0.142433611,0.78069785,0.217490113,1.01063905,-0.56313378,1.153698954,8/12/2018,8/18/2018,Campylobacter Infection,Central Vancouver Island,common,18,No Alert
8/4/2018,6,2.561651377,0.041430924,green3,low,-1.364298795,0.78069785,0.217490113,1.01063905,-0.56313378,1.153698954,8/12/2018,8/18/2018,Campylobacter Infection,Central Vancouver Island,common,18,No Alert
8/11/2018,0,2.545060378,0.953140601,black,no alert,1.308360252,0.78069785,0.217490113,1.01063905,-0.56313378,1.153698954,8/12/2018,8/18/2018,Campylobacter Infection,Central Vancouver Island,common,18,No Alert
8/18/2018,5,2.505073301,0.088904707,black,no alert,-1.01063905,0.78069785,0.217490113,1.01063905,-0.56313378,1.153698954,8/12/2018,8/18/2018,Campylobacter Infection,Central Vancouver Island,common,18,No Alert
7/28/2018,3,1.019217203,0.475910274,black,no alert,-1.298511879,1.482491769,0.069104746,1.159276041,1.210222479,0.948210737,8/12/2018,8/18/2018,Campylobacter Infection,North Vancouver Island,common,19,No Alert
8/4/2018,1,1.066876564,0.377216097,black,no alert,-0.039084765,1.482491769,0.069104746,1.159276041,1.210222479,0.948210737,8/12/2018,8/18/2018,Campylobacter Infection,North Vancouver Island,common,19,No Alert
8/11/2018,0,1.109965973,0.377216097,black,no alert,0.720317723,1.482491769,0.069104746,1.159276041,1.210222479,0.948210737,8/12/2018,8/18/2018,Campylobacter Infection,North Vancouver Island,common,19,No Alert
8/18/2018,3,1.146302608,0.460589978,black,no alert,-1.159276041,1.482491769,0.069104746,1.159276041,1.210222479,0.948210737,8/12/2018,8/18/2018,Campylobacter Infection,North Vancouver Island,common,19,No Alert
7/28/2018,0,0.327593245,0.365287361,black,no alert,0.250188995,0.406934061,0.342028209,0.724184427,-0.885714788,0.991682645,8/12/2018,8/18/2018,Campylobacter Infection,Northwest,common,20,No Alert
8/4/2018,0,0.326666656,0.365287361,black,no alert,0.249557594,0.406934061,0.342028209,0.724184427,-0.885714788,0.991682645,8/12/2018,8/18/2018,Campylobacter Infection,Northwest,common,20,No Alert
8/11/2018,0,0.324632951,0.365287361,black,no alert,0.248170615,0.406934061,0.342028209,0.724184427,-0.885714788,0.991682645,8/12/2018,8/18/2018,Campylobacter Infection,Northwest,common,20,No Alert
8/18/2018,1,0.321954014,0.382514692,black,no alert,-0.724184427,0.406934061,0.342028209,0.724184427,-0.885714788,0.991682645,8/12/2018,8/18/2018,Campylobacter Infection,Northwest,common,20,No Alert
7/28/2018,1,0.822930923,0.295863244,black,no alert,-0.222009674,0.342366671,0.366037484,0.376566001,-0.047039528,1.071443347,7/22/2018,8/18/2018,Campylobacter Infection,Northern Interior,common,21,No Alert
8/4/2018,1,0.798535201,0.295863244,black,no alert,-0.239968952,0.342366671,0.366037484,0.376566001,-0.047039528,1.071443347,7/22/2018,8/18/2018,Campylobacter Infection,Northern Interior,common,21,No Alert
8/11/2018,1,0.769035963,0.295863244,black,no alert,-0.262222109,0.342366671,0.366037484,0.376566001,-0.047039528,1.071443347,7/22/2018,8/18/2018,Campylobacter Infection,Northern Interior,common,21,No Alert
8/18/2018,1,0.736425643,0.295863244,black,no alert,-0.287559872,0.342366671,0.366037484,0.376566001,-0.047039528,1.071443347,7/22/2018,8/18/2018,Campylobacter Infection,Northern Interior,common,21,No Alert
7/28/2018,0,0.99712761,0.710964684,black,no alert,0.622519603,0.385348026,0.349989792,0.536271088,-0.39023581,1.091407939,8/12/2018,8/18/2018,Cryptosporidium Infection,Province,common,22,No Alert
8/4/2018,1,1.064360749,0.710964684,black,no alert,-0.064803427,0.385348026,0.349989792,0.536271088,-0.39023581,1.091407939,8/12/2018,8/18/2018,Cryptosporidium Infection,Province,common,22,No Alert
8/11/2018,1,1.128867834,0.710964684,black,no alert,-0.026255466,0.385348026,0.349989792,0.536271088,-0.39023581,1.091407939,8/12/2018,8/18/2018,Cryptosporidium Infection,Province,common,22,No Alert
